,Timestamp,Pressure (psi),Temperature (°C),Oil Flow (L/min),Vibration (mm/s),Power Status,Oil Level (%),Tool RPM (rpm),Machine Status,Current (A)
3319,26-09-2023 23:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3320,27-09-2023 00:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3321,27-09-2023 00:15,139,40,12,0.7,On,76,1194,Running,10.6
3322,27-09-2023 00:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3323,27-09-2023 00:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3324,27-09-2023 01:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3325,27-09-2023 01:15,139,40,12,0.7,On,76,1194,Running,10.6
3326,27-09-2023 01:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3327,27-09-2023 01:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3328,27-09-2023 02:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3329,27-09-2023 02:15,139,40,12,0.7,On,76,1194,Running,10.6
3330,27-09-2023 02:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3331,27-09-2023 02:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3332,27-09-2023 03:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3333,27-09-2023 03:15,139,40,12,0.7,On,76,1194,Running,10.6
3334,27-09-2023 03:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3335,27-09-2023 03:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3336,27-09-2023 04:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3337,27-09-2023 04:15,139,40,12,0.7,On,76,1194,Running,10.6
3338,27-09-2023 04:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3339,27-09-2023 04:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3340,27-09-2023 05:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3341,27-09-2023 05:15,139,40,12,0.7,On,76,1194,Running,10.6
3342,27-09-2023 05:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3343,27-09-2023 05:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3344,27-09-2023 06:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3345,27-09-2023 06:15,139,40,12,0.7,On,76,1194,Running,10.6
3346,27-09-2023 06:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3347,27-09-2023 06:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3348,27-09-2023 07:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3349,27-09-2023 07:15,139,40,12,0.7,On,76,1194,Running,10.6
3350,27-09-2023 07:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3351,27-09-2023 07:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3352,27-09-2023 08:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3353,27-09-2023 08:15,139,40,12,0.7,On,76,1194,Running,10.6
3354,27-09-2023 08:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3355,27-09-2023 08:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3356,27-09-2023 09:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3357,27-09-2023 09:15,139,40,12,0.7,On,76,1194,Running,10.6
3358,27-09-2023 09:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3359,27-09-2023 09:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3360,27-09-2023 10:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3361,27-09-2023 10:15,139,40,12,0.7,On,76,1194,Running,10.6
3362,27-09-2023 10:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3363,27-09-2023 10:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3364,27-09-2023 11:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3365,27-09-2023 11:15,139,40,12,0.7,On,76,1194,Running,10.6
3366,27-09-2023 11:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3367,27-09-2023 11:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3368,27-09-2023 12:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3369,27-09-2023 12:15,139,40,12,0.7,On,76,1194,Running,10.6
3370,27-09-2023 12:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3371,27-09-2023 12:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3372,27-09-2023 13:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3373,27-09-2023 13:15,139,40,12,0.7,On,76,1194,Running,10.6
3374,27-09-2023 13:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3375,27-09-2023 13:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3376,27-09-2023 14:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3377,27-09-2023 14:15,139,40,12,0.7,On,76,1194,Running,10.6
3378,27-09-2023 14:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3379,27-09-2023 14:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3380,27-09-2023 15:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3381,27-09-2023 15:15,139,40,12,0.7,On,76,1194,Running,10.6
3382,27-09-2023 15:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3383,27-09-2023 15:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3384,27-09-2023 16:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3385,27-09-2023 16:15,139,40,12,0.7,On,76,1194,Running,10.6
3386,27-09-2023 16:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3387,27-09-2023 16:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3388,27-09-2023 17:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3389,27-09-2023 17:15,139,40,12,0.7,On,76,1194,Running,10.6
3390,27-09-2023 17:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3391,27-09-2023 17:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3392,27-09-2023 18:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3393,27-09-2023 18:15,139,40,12,0.7,On,76,1194,Running,10.6
3394,27-09-2023 18:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3395,27-09-2023 18:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3396,27-09-2023 19:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3397,27-09-2023 19:15,139,40,12,0.7,On,76,1194,Running,10.6
3398,27-09-2023 19:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3399,27-09-2023 19:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3400,27-09-2023 20:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3401,27-09-2023 20:15,139,40,12,0.7,On,76,1194,Running,10.6
3402,27-09-2023 20:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3403,27-09-2023 20:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3404,27-09-2023 21:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3405,27-09-2023 21:15,139,40,12,0.7,On,76,1194,Running,10.6
3406,27-09-2023 21:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3407,27-09-2023 21:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3408,27-09-2023 22:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3409,27-09-2023 22:15,139,40,12,0.7,On,76,1194,Running,10.6
3410,27-09-2023 22:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3411,27-09-2023 22:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3412,27-09-2023 23:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3413,27-09-2023 23:15,139,40,12,0.7,On,76,1194,Running,10.6
3414,27-09-2023 23:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3415,27-09-2023 23:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3416,28-09-2023 00:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3417,28-09-2023 00:15,139,40,12,0.7,On,76,1194,Running,10.6
3418,28-09-2023 00:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3419,28-09-2023 00:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3420,28-09-2023 01:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3421,28-09-2023 01:15,139,40,12,0.7,On,76,1194,Running,10.6
3422,28-09-2023 01:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3423,28-09-2023 01:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3424,28-09-2023 02:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3425,28-09-2023 02:15,139,40,12,0.7,On,76,1194,Running,10.6
3426,28-09-2023 02:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3427,28-09-2023 02:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3428,28-09-2023 03:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3429,28-09-2023 03:15,139,40,12,0.7,On,76,1194,Running,10.6
3430,28-09-2023 03:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3431,28-09-2023 03:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3432,28-09-2023 04:00,134,39,11.7,0.6,On,73,1182,Running,10.3
3433,28-09-2023 04:15,139,40,12,0.7,On,76,1194,Running,10.6
3434,28-09-2023 04:30,132,38,11.6,0.6,On,72,1180,Running,10.3
3435,28-09-2023 04:45,136,41,11.9,0.6,On,75,1190,Running,10.5
3436,22-09-2023 00:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3437,22-09-2023 00:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3438,22-09-2023 00:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3439,22-09-2023 00:45,139,40,12,0.7,On,76,1194,Running,10.6
3440,22-09-2023 01:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3441,22-09-2023 01:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3442,22-09-2023 01:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3443,22-09-2023 01:45,139,40,12,0.7,On,76,1194,Running,10.6
3444,22-09-2023 02:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3445,22-09-2023 02:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3446,22-09-2023 02:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3447,22-09-2023 02:45,139,40,12,0.7,On,76,1194,Running,10.6
3448,22-09-2023 03:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3449,22-09-2023 03:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3450,22-09-2023 03:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3451,22-09-2023 03:45,139,40,12,0.7,On,76,1194,Running,10.6
3452,22-09-2023 04:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3453,22-09-2023 04:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3454,22-09-2023 04:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3455,22-09-2023 04:45,139,40,12,0.7,On,76,1194,Running,10.6
3456,22-09-2023 05:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3457,22-09-2023 05:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3458,22-09-2023 05:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3459,22-09-2023 05:45,139,40,12,0.7,On,76,1194,Running,10.6
3460,22-09-2023 06:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3461,22-09-2023 06:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3462,22-09-2023 06:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3463,22-09-2023 06:45,139,40,12,0.7,On,76,1194,Running,10.6
3464,22-09-2023 07:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3465,22-09-2023 07:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3466,22-09-2023 07:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3467,22-09-2023 07:45,139,40,12,0.7,On,76,1194,Running,10.6
3468,22-09-2023 08:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3469,22-09-2023 08:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3470,22-09-2023 08:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3471,22-09-2023 08:45,139,40,12,0.7,On,76,1194,Running,10.6
3472,22-09-2023 09:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3473,22-09-2023 09:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3474,22-09-2023 09:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3475,22-09-2023 09:45,139,40,12,0.7,On,76,1194,Running,10.6
3476,22-09-2023 10:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3477,22-09-2023 10:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3478,22-09-2023 10:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3479,22-09-2023 10:45,139,40,12,0.7,On,76,1194,Running,10.6
3480,22-09-2023 11:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3481,22-09-2023 11:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3482,22-09-2023 11:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3483,22-09-2023 11:45,139,40,12,0.7,On,76,1194,Running,10.6
3484,22-09-2023 12:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3485,22-09-2023 12:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3486,22-09-2023 12:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3487,22-09-2023 12:45,139,40,12,0.7,On,76,1194,Running,10.6
3488,22-09-2023 13:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3489,22-09-2023 13:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3490,22-09-2023 13:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3491,22-09-2023 13:45,139,40,12,0.7,On,76,1194,Running,10.6
3492,22-09-2023 14:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3493,22-09-2023 14:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3494,22-09-2023 14:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3495,22-09-2023 14:45,139,40,12,0.7,On,76,1194,Running,10.6
3496,22-09-2023 15:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3497,22-09-2023 15:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3498,22-09-2023 15:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3499,22-09-2023 15:45,139,40,12,0.7,On,76,1194,Running,10.6
3500,22-09-2023 16:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3501,22-09-2023 16:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3502,22-09-2023 16:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3503,22-09-2023 16:45,139,40,12,0.7,On,76,1194,Running,10.6
3504,22-09-2023 17:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3505,22-09-2023 17:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3506,22-09-2023 17:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3507,22-09-2023 17:45,139,40,12,0.7,On,76,1194,Running,10.6
3508,22-09-2023 18:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3509,22-09-2023 18:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3510,22-09-2023 18:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3511,22-09-2023 18:45,139,40,12,0.7,On,76,1194,Running,10.6
3512,22-09-2023 19:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3513,22-09-2023 19:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3514,22-09-2023 19:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3515,22-09-2023 19:45,139,40,12,0.7,On,76,1194,Running,10.6
3516,22-09-2023 20:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3517,22-09-2023 20:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3518,22-09-2023 20:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3519,22-09-2023 20:45,139,40,12,0.7,On,76,1194,Running,10.6
3520,22-09-2023 21:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3521,22-09-2023 21:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3522,22-09-2023 21:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3523,22-09-2023 21:45,139,40,12,0.7,On,76,1194,Running,10.6
3524,22-09-2023 22:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3525,22-09-2023 22:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3526,22-09-2023 22:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3527,22-09-2023 22:45,139,40,12,0.7,On,76,1194,Running,10.6
3528,22-09-2023 23:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3529,22-09-2023 23:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3530,22-09-2023 23:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3531,22-09-2023 23:45,139,40,12,0.7,On,76,1194,Running,10.6
3532,23-09-2023 00:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3533,23-09-2023 00:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3534,23-09-2023 00:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3535,23-09-2023 00:45,139,40,12,0.7,On,76,1194,Running,10.6
3536,23-09-2023 01:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3537,23-09-2023 01:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3538,23-09-2023 01:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3539,23-09-2023 01:45,139,40,12,0.7,On,76,1194,Running,10.6
3540,23-09-2023 02:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3541,23-09-2023 02:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3542,23-09-2023 02:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3543,23-09-2023 02:45,139,40,12,0.7,On,76,1194,Running,10.6
3544,23-09-2023 03:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3545,23-09-2023 03:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3546,23-09-2023 03:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3547,23-09-2023 03:45,139,40,12,0.7,On,76,1194,Running,10.6
3548,23-09-2023 04:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3549,23-09-2023 04:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3550,23-09-2023 04:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3551,23-09-2023 04:45,139,40,12,0.7,On,76,1194,Running,10.6
3552,23-09-2023 05:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3553,23-09-2023 05:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3554,23-09-2023 05:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3555,23-09-2023 05:45,139,40,12,0.7,On,76,1194,Running,10.6
3556,23-09-2023 06:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3557,23-09-2023 06:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3558,23-09-2023 06:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3559,23-09-2023 06:45,139,40,12,0.7,On,76,1194,Running,10.6
3560,23-09-2023 07:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3561,23-09-2023 07:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3562,23-09-2023 07:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3563,23-09-2023 07:45,139,40,12,0.7,On,76,1194,Running,10.6
3564,23-09-2023 08:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3565,23-09-2023 08:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3566,23-09-2023 08:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3567,23-09-2023 08:45,139,40,12,0.7,On,76,1194,Running,10.6
3568,23-09-2023 09:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3569,23-09-2023 09:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3570,23-09-2023 09:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3571,23-09-2023 09:45,139,40,12,0.7,On,76,1194,Running,10.6
3572,23-09-2023 10:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3573,23-09-2023 10:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3574,23-09-2023 10:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3575,23-09-2023 10:45,139,40,12,0.7,On,76,1194,Running,10.6
3576,23-09-2023 11:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3577,23-09-2023 11:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3578,23-09-2023 11:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3579,23-09-2023 11:45,139,40,12,0.7,On,76,1194,Running,10.6
3580,23-09-2023 12:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3581,23-09-2023 12:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3582,23-09-2023 12:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3583,23-09-2023 12:45,139,40,12,0.7,On,76,1194,Running,10.6
3584,23-09-2023 13:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3585,23-09-2023 13:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3586,23-09-2023 13:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3587,23-09-2023 13:45,139,40,12,0.7,On,76,1194,Running,10.6
3588,23-09-2023 14:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3589,23-09-2023 14:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3590,23-09-2023 14:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3591,23-09-2023 14:45,139,40,12,0.7,On,76,1194,Running,10.6
3592,23-09-2023 15:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3593,23-09-2023 15:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3594,23-09-2023 15:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3595,23-09-2023 15:45,139,40,12,0.7,On,76,1194,Running,10.6
3596,23-09-2023 16:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3597,23-09-2023 16:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3598,23-09-2023 16:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3599,23-09-2023 16:45,139,40,12,0.7,On,76,1194,Running,10.6
3600,23-09-2023 17:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3601,23-09-2023 17:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3602,23-09-2023 17:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3603,23-09-2023 17:45,139,40,12,0.7,On,76,1194,Running,10.6
3604,23-09-2023 18:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3605,23-09-2023 18:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3606,23-09-2023 18:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3607,23-09-2023 18:45,139,40,12,0.7,On,76,1194,Running,10.6
3608,23-09-2023 19:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3609,23-09-2023 19:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3610,23-09-2023 19:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3611,23-09-2023 19:45,139,40,12,0.7,On,76,1194,Running,10.6
3612,24-09-2023 00:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3613,24-09-2023 00:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3614,24-09-2023 00:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3615,24-09-2023 00:45,139,40,12,0.7,On,76,1194,Running,10.6
3616,24-09-2023 01:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3617,24-09-2023 01:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3618,24-09-2023 01:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3619,24-09-2023 01:45,139,40,12,0.7,On,76,1194,Running,10.6
3620,24-09-2023 02:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3621,24-09-2023 02:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3622,24-09-2023 02:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3623,24-09-2023 02:45,139,40,12,0.7,On,76,1194,Running,10.6
3624,24-09-2023 03:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3625,24-09-2023 03:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3626,24-09-2023 03:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3627,24-09-2023 03:45,139,40,12,0.7,On,76,1194,Running,10.6
3628,24-09-2023 04:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3629,24-09-2023 04:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3630,24-09-2023 04:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3631,24-09-2023 04:45,139,40,12,0.7,On,76,1194,Running,10.6
3632,24-09-2023 05:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3633,24-09-2023 05:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3634,24-09-2023 05:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3635,24-09-2023 05:45,139,40,12,0.7,On,76,1194,Running,10.6
3636,24-09-2023 06:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3637,24-09-2023 06:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3638,24-09-2023 06:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3639,24-09-2023 06:45,139,40,12,0.7,On,76,1194,Running,10.6
3640,24-09-2023 07:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3641,24-09-2023 07:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3642,24-09-2023 07:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3643,24-09-2023 07:45,139,40,12,0.7,On,76,1194,Running,10.6
3644,24-09-2023 08:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3645,24-09-2023 08:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3646,24-09-2023 08:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3647,24-09-2023 08:45,139,40,12,0.7,On,76,1194,Running,10.6
3648,24-09-2023 09:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3649,24-09-2023 09:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3650,24-09-2023 09:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3651,24-09-2023 09:45,139,40,12,0.7,On,76,1194,Running,10.6
3652,24-09-2023 10:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3653,24-09-2023 10:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3654,24-09-2023 10:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3655,24-09-2023 10:45,139,40,12,0.7,On,76,1194,Running,10.6
3656,24-09-2023 11:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3657,24-09-2023 11:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3658,24-09-2023 11:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3659,24-09-2023 11:45,139,40,12,0.7,On,76,1194,Running,10.6
3660,24-09-2023 12:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3661,24-09-2023 12:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3662,24-09-2023 12:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3663,24-09-2023 12:45,139,40,12,0.7,On,76,1194,Running,10.6
3664,24-09-2023 13:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3665,24-09-2023 13:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3666,24-09-2023 13:30,134,39,11.7,0.6,On,73,1182,Running,10.3
3667,24-09-2023 13:45,139,40,12,0.7,On,76,1194,Running,10.6
3668,24-09-2023 14:00,132,38,11.6,0.6,On,72,1180,Running,10.3
3669,24-09-2023 14:15,136,41,11.9,0.6,On,75,1190,Running,10.5
3670,24-09-2023 14:30,134,39,11.7,0.6,On,73,1182,Running,10.3
